mcp_count,source,ra,dec,velo,date_obs,tsys,int,Rms1,Vlo1,Vhi1
382,NGC529,21.41829,34.71333,4799,2005.925,59.4,5,8.0,3414,6197
383,NGC541,21.43458,-1.37942,5422,2004.297,42.4,24,2.6,4031,6826
384,NGC547,21.5025,-1.34525,5468,2004.297,40.3,24,2.4,4076,6872
388,J0126-0417,21.50692,-4.29894,5639,2015.041,59.8,17,7.0,4246,7045
389,NGC536,21.59088,34.70306,5189,2011.149,30.7,10,2.8,3800,6591
390,MRK358,21.63996,31.61639000000001,13552,2016.205,34.2,10,3.4,12177,14939
391,ABELL195,21.72583,19.17578,12891,2010.2,41.8,10,3.5,11431,14364
392,XBSJ01269+1912,21.72667,19.21469,12796,2016.205,34.5,10,3.4,11428,14176
393,012713+133608,21.80467,13.60231,4496,2006.299,33.6,10,3.3,3113,5891
394,MRK359,21.88537,19.17889,5212,2011.194,30.9,15,2.5,3823,6614
397,NGC551,21.91942,37.18292,4901,2006.918,42.5,5,6.4,3515,6300
398,J012753+284751,21.97467,28.79761,12891,2014.925,49.3,10,5.4,11431,14364
399,NGC565,22.0425,-1.30611,4498,2005.839,66.2,5,9.1,4359,7160
400,NGC561,22.07812,34.308640000000004,4670,2006.899,38.7,5,5.3,3286,6067
401,CGCG537-004,22.08583,40.22442,7398,2010.16,38.5,10,3.4,5989,8820
402,2MASXJ01282955+,22.12325,14.41414,17053,2014.049,53.5,10,5.4,15554,18566
403,SDSSJ01286-0040,22.16083,14.41414,1913,2016.2,53.9,5,7.7,638,3199
404,012839+144553,22.16617,14.76494,13490,2008.28,34,10,3.1,12024,14969
406,IC123,22.21458,2.44639,9179,2012.103,84.4,10,7.4,7753,10618
407,012853+134737,22.22192,13.79381,6295,2006.329,43.4,10,4.2,4896,7707
408,012940+143018,22.42037,14.50514,6595,2006.329,42.6,10,4.0,5193,8009
409,SDSSJ01300+1336,22.52333,13.60472,6745,2016.178,41,10,3.9,5429,8072
410,013006+131702,22.52579,13.28389,11392,2006.186,33.5,10,3.1,9946,12851
411,NGC578,22.62121,-22.66736,1630,2006.918,60.4,5,8.0,273,2999
412,NGC575,22.69433,21.44044,3149,2006.899,41.5,5,6.0,1778,4532
413,J013049+411526,22.70413,41.25614,2788,2014.925,55.6,10,5.6,1421,4167
414,UGC-1083,22.74263,14.10842,4519,2005.925,42.7,5,6.2,3136,5914
415,UGC1093,22.96417000000001,17.56533,8044,2011.149,33.1,10,3.0,6629,9472
416,J013225+005836,23.10612,17.56533,7967,2013.085,49.4,10,5.5,6553,9394
417,NGC587,23.13887,35.35858,4588,2006.918,42.7,5,6.0,3204,5984
418,J0132+1027,23.24546,10.45194,9664,2014.925,58.2,10,6.5,8234,11107
419,NGC600,23.27329,-7.31181,1850,2003.269,42.4,30,2.4,491,3221
422,NGC591,23.38021,35.66844000000001,4547,2012.877,63.5,5,10.1,3164,5943
428,NGC0612,23.49067,-36.49322,8925,2014.135,74.1,10,8.4,7502,10361
430,UGC-1120,23.51021,-1.07578,4690,2006.916,44,5,6.2,3305,6087
432,013402.5-094627,23.51058,-9.77417,12232,2012.447,47,10,4.7,10778,13699
433,UGC-1123,23.53337,-1.03222,4929,2005.839,66,5,8.7,4790,7599
436,NGC613,23.57583,-29.41861,1475,2004.947,83.5,24,5.4,119,2843
437,013435-153016,23.64583,-15.50444,5474,2008.919,53.9,10,5.0,4082,6878
438,CGCG521-048,23.74154,33.92367,5306,2004.06,31.3,28,1.7,4957,7769
439,MRK1158,23.74704,35.03944,4585,2010.16,40.8,10,3.7,3201,5981
440,NGC615,23.77367000000001,-7.3403100000000014,1848,2005.971,54.7,5,6.9,489,3219
441,013509-252344,23.79,-25.39556,11859,2008.919,55.8,10,5.3,10409,13323
442,013536+000053,23.90271,-25.39556,5096,2006.18,44.3,10,4.5,3708,6497
443,J013557+264538,23.99129,26.7615,11520,2014.925,53.5,10,5.8,10073,12980
444,NGC628,24.17421,15.78331,656,2005.925,43.6,10,4.0,-691,2016
445,NGC631,24.19579,5.83525,5634,2010.2,44.7,10,4.1,4241,7040
447,NGC621,24.20417,35.51219000000001,3305,2006.918,43.6,5,8.3,1933,4689
448,NGC632,24.32292,5.87781,3168,2010.003,42.1,10,3.9,1797,4551
449,J0137-0853,24.37837,-8.8855,1917,2014.925,89.4,10,10.4,557,3289
450,UM347,24.45108,2.29094,16781,2014.082,59.7,6,7.2,15284,18291
451,RXSJ01380+2136,24.50875,21.60344,13491,2016.205,34.1,10,3.4,12117,14878
452,UGC01160,24.51354,32.494440000000004,5446,2004.06,32.5,28,1.8,5096,7911
453,KUG0135-131,24.5225,-12.86972,12055,2012.35,40.4,10,4.4,10603,13520
454,NGC634,24.57775,35.36483,4940,2006.918,42.9,5,6.7,3553,6339
455,UGC-1166,24.64496,34.99214,4663,2006.918,42.8,5,6.0,3279,6060
456,UGC-1169,24.69708,1.07194,4992,2005.839,64.8,5,9.0,4853,7663
457,IRAS01364-1042,24.72029,-10.45314,14520,2003.944,29.4,20,1.9,13036,16000
458,ESO543-G008,24.83504,-20.45306,6364,2009.996,43.3,10,4.0,4964,7776
460,013924-092404,24.85383,-9.40108,7524,2009.105,41.7,10,3.8,6114,8947
461,J014007-091619,25.03104,-9.27211,7472,2013.108,40.6,10,4.3,6062,8895
462,NGC645,25.03625,5.7266900000000005,3308,2005.925,45.3,5,6.2,1936,4692
463,SDSSJ01402+1452,25.06883,14.8675,10220,2016.178,39.6,10,3.9,8874,11578
464,014140-060949,25.41879,-6.1635800000000005,10615,2009.138,36.8,10,46.8,9176,12067
465,SDSSJ01417+1340,25.43004,13.675579999999998,13615,2016.202,33.3,10,3.3,12240,15003
466,NGC658,25.54025,12.60186,2986,2006.899,44,5,5.7,1617,4367
468,NGC656,25.61346,26.14306,3942,2006.916,40.7,5,5.5,2564,5332
469,NGC0660,25.75975,13.64567,850,2005.172,33,20,2.2,507,3237
470,014302+133842,25.76004,13.64506,899,2006.168,41.7,10,4.1,-450,2261
472,MRK573,25.99083,2.34994,5150,2016.2,52.5,10,5.3,3848,6464
474,IRAS01418+1651,26.12708,17.10142,8225,2013.258,39.4,14,3.3,6808,9655
475,IRASF01417+3424,26.16,34.66028,5677,2010.16,40.2,10,3.8,4283,7083
476,CGCG482-008,26.20833,21.88244,10508,2003.939,38.1,44,1.6,9067,11956
477,IC154,26.31775,10.64919,5544,2010.049,42.4,10,3.8,4152,6949
478,IC1726,26.33208,4.6186099999999985,5334,2010.003,40.1,10,3.8,3944,6737
479,NGC668,26.59446,36.46031,4506,2006.918,42.7,5,5.9,3123,5901
480,MS01442-0055,26.68621,36.46031,24820,2011.194,30.8,20,2.0,23247,26408
481,014659+130730,26.74646,13.12506,5396,2006.168,40.3,10,4.0,4005,6800
482,0147066+2338356,26.77746,23.64322,11834,2010.991,32.4,10,2.8,10384,13297
484,NGC669,26.817290000000003,35.56330999999999,4694,2006.918,42.8,5,5.9,3309,6091
485,NGC670,26.85358,27.88575,3703,2006.916,40.7,5,5.5,2327,5091
486,J014803+225512,27.016040000000004,22.91994,12592,2014.925,47.4,9,5.3,11135,14062
487,J0148-0849,27.11508,-8.82519,10904,2014.925,80.1,10,9.8,9462,12359
488,NGC686,27.23392,-23.79814,4657,2006.918,59.8,5,8.8,3273,6054
489,NGC676,27.23875,5.90753,1506,2009.166,41.5,10,3.6,150,2874
490,014914+130319,27.30854,13.05531,5096,2006.299,33.5,10,3.0,3708,6497
491,UGC-1272,27.31537,35.07303,4864,2006.918,42.5,5,7.3,3478,6262
492,2MASXJ01492126+,27.33871,13.81444,16760,2014.082,59,9,6.2,15264,18270
493,NGC678,27.35358,21.99728,2836,2005.925,42.6,5,5.3,1468,4216
495,UGC-1277,27.35725,35.45292,4141,2006.991,45.6,5,5.8,2761,5533
496,NGC0678,27.36633,21.99772,2835,2003.288,38.7,9,3.5,1467,4215
497,UGC01282,27.37446,12.50906,5221,2005.172,28.9,24,1.6,4867,7678
499,J0149+1350,27.42917000000001,13.83736,13238,2014.925,51.7,20,4.1,11775,14715
500,NGC679,27.43242,35.78564,5049,2008.052,41.8,10,4.1,3661,6449
501,2MASXJ01500266-,27.51125,-7.43,5296,2009.996,38.8,10,3.6,3906,6699
502,NGC684,27.55842,27.645640000000004,3534,2006.916,41,5,5.7,2160,4920
503,J015023+304812,27.59962,30.80331,10820,2014.925,59,10,6.3,9379,12274
504,015027-083122,27.61512,-8.52292,5331,2006.48,48,10,4.8,3941,6734
505,NGC693,27.62833,6.1452800000000005,1567,2010.003,36.1,10,3.3,211,2935
506,NGC687,27.6385,36.37081,5091,2008.052,43.1,10,4.1,3703,6492
507,NGC691,27.67371,21.76,2665,2005.824,45.5,5,6.6,2528,5295
508,NGC688,27.68408,35.2845,4150,2006.928,34.7,5,4.8,2770,5542
509,015050-084510,27.70908,-8.75281,5546,2006.48,49.4,10,4.9,4154,6951
510,2MASXJ01505086-,27.71183,-8.75281,16427,2014.082,60.1,7,7.0,14934,17934
511,NGC694,27.74379,21.99747,2950,2005.824,46.6,5,6.1,2813,5585
512,IC-167,27.78542,21.91281,2931,2005.824,47.5,5,6.3,2794,5565
513,IRAS01487-1245,27.795,-12.51444,5278,2010.005,46.8,10,4.5,3888,6680
514,NGC697,27.82333,22.35806,3117,2005.824,47.6,5,6.1,2979,5755
515,2MASXJ01514494+,27.93721,1.09569,17687,2014.086,47,10,4.9,16182,19206
516,NGC706,27.96063,6.29689,4984,2005.925,46.6,5,6.2,3597,6384
517,UGC-1328,27.96663,17.05303,4703,2005.824,47.4,5,6.3,4564,7368
518,NGC711,28.11542,17.51275,4910,2005.824,49.1,5,6.9,4771,7579
519,UGC-1344,28.14463,36.50089000000001,4155,2006.928,34.2,5,4.6,2775,5547
520,NGC703,28.165,36.17142,4752,2006.928,34.2,5,4.8,3367,6149
521,NGC0708,28.19358,36.15194,4855,2004.135,26.5,16,2.0,3469,6253
523,015248-084320,28.20171,-8.722439999999999,11083,2006.48,44.4,10,4.1,9640,12539
524,MCG-01-05-047,28.20413,-3.4468300000000003,5156,2006.916,45.5,20,2.9,3767,6557
525,UGC-1350,28.23958,36.51286,4975,2006.928,33.9,5,4.5,3588,6374
526,NGC716,28.24875,12.70833,4558,2005.824,49.1,5,6.9,4419,7221
527,NGC712,28.28517,36.81986,5330,2008.055,45.6,10,4.1,3940,6733
528,2MASXJ01531034+,28.29321,1.0990799999999998,17690,2014.086,47.4,10,5.0,16185,19209
529,NGC718,28.30542,4.19581,1733,2005.925,47.8,5,6.3,375,3103
530,NGC714,28.37346,36.22133,4458,2006.928,34.2,5,4.9,3076,5853
531,2MASXJ01533787+,28.40779,36.22133,18172,2014.086,48.1,10,4.7,16662,19696
532,J015435+643757,28.64712,64.63256,10461,2014.925,58.2,10,6.4,9024,11911
533,015436-000417,28.65167000000001,64.63256,5696,2006.329,45.5,10,4.4,4302,7102
534,UGC1385,28.72417,36.91794,5621,2008.055,42.4,10,3.8,4228,7027
535,J015454+004840,28.72596,36.91794,8190,2013.085,48.2,10,5.1,6773,9619
536,2MASXJ01551765+,28.82333,12.99306,9669,2010.005,35,10,3.4,8239,11112
537,015518+002912,28.82767,12.99306,14090,2008.28,36.1,10,3.1,12619,15575
538,0152+0622,28.84463,6.6120600000000005,5200,2003.269,32.2,30,1.8,3811,6602
539,2MASXJ01552308+,28.846290000000003,13.373170000000002,16996,2014.082,62.3,5,9.0,15497,18508
540,015524-255551,28.85171,-25.93083,9119,2008.919,57,10,5.2,7694,10557
541,CGCG412-047,28.85817,8.69175,5646,2010.049,42.9,10,3.9,4253,7052
542,NGC749,28.92129000000001,-29.92233,4394,2006.918,68.3,5,10.0,3012,5788
543,2MASXJ01560448+,29.01867,-29.92233,17757,2014.086,48.3,10,4.9,16251,19277
544,J015611+064440,29.04629000000001,6.7462800000000005,5108,2014.925,94,10,10.8,3720,6509
545,UGC-1378,29.080040000000004,73.28281,2940,2006.057,35.5,5,4.5,1571,4321
547,NGC741,29.08762,5.629,5561,2004.297,39.7,28,2.2,4169,6966
548,0156218+4442325,29.09083,44.70903,5099,2010.925,48.2,10,4.5,3711,6500
549,SDSSJ01565-0032,29.1475,44.70903,4611,2016.2,51.2,9,5.5,3313,5920
550,NGC735,29.15825,34.17681,4635,2006.928,34.6,5,4.5,3251,6031
552,UGC1416,29.19213,36.88642,5470,2012.103,91.9,10,8.4,4078,6874
553,015705-002806,29.27233,36.88642,6735,2010.2,43.1,10,4.0,5332,8151
554,2MASXJ01572584+,29.35767,14.27661,15265,2014.082,61.1,5,8.9,13783,16761
555,NGC753,29.42583,35.91611,4886,2006.928,34.4,5,4.8,3500,6285
556,UGC1449,29.52788,3.0875,5589,2010.003,33.5,10,3.0,4196,6994
557,UGC1455,29.7,24.89247,5118,2007.307,62,35,3.4,3730,6519
558,IC-178,29.72875,36.67467,4845,2006.928,34,5,4.9,3459,6243
559,UGC-1285,29.75571,86.67369000000002,4655,2006.057,37.7,5,5.3,3271,6051
560,NGC772,29.83162,19.00753,2472,2005.925,42.9,5,5.5,1108,3849
562,1592355,29.84787,21.58339,12739,2010.858,76.2,10,6.9,11281,14211
563,0159236+2135000,29.84829,21.58328,12739,2010.991,33,10,3.0,11280,14211
564,NGC774,29.89458,14.00831,4595,2005.824,49,5,7.1,4456,7259
565,NGC779,29.92617000000001,-5.96319,1391,2005.925,50.6,5,6.2,36,2758
566,IC-182,29.96592,7.4119199999999985,4695,2005.824,51.2,5,7.0,4556,7360
567,NGC776,29.97704,23.64433,4921,2006.079,60.1,5,8.5,3534,6320
568,NGC777,30.06217,31.42936,5015,2009.369,88.2,15,7.2,3628,6415
570,UGC-1478,30.06233,24.25281,4846,2006.079,60.6,5,8.1,3460,6244
571,UGC01479,30.07942,24.47372,4927,2005.172,27.4,28,1.4,4576,7381
572,UGC1491,30.18017,29.65217,12187,2007.332,35.6,30,2.0,10734,13654
573,UGC-1493,30.22883,38.21072,4105,2006.928,34.3,5,4.9,2726,5496
574,NGC788,30.27683,-6.81553,4078,2006.364,54.5,40,3.1,2699,5469
578,ESO-414-G25,30.55125,-28.65775,4992,2009.105,53.8,5,7.8,3605,6392
579,NGC792,30.56392,15.71219,4614,2005.877,42.1,5,5.7,4475,7278
581,IC-193,30.62912,11.09314,4649,2006.899,43.6,5,6.0,3265,6045
582,020242+124804,30.67742,12.80119,13790,2006.358,32.7,10,2.7,12322,15272
583,2MASXJ02025818+,30.74254,14.10161,18458,2014.086,44.6,10,4.7,16946,19985
584,J0203+0001,30.75013,14.10161,5856,2014.925,113.6,8,15.8,4461,7264
585,J020342-080620,30.92554,-8.10561,9890,2013.108,38.5,10,4.1,8458,11336
586,IC-195,30.93575,14.70931,3648,2006.916,42.5,5,5.7,2273,5035
588,IC-196,30.95742000000001,14.73917,3534,2005.877,42.3,5,5.9,3396,6179
589,IC200,31.36092,31.17528,5276,2010.049,37.9,10,3.6,3886,6678
590,020544+005240,31.435540000000003,31.17528,12591,2006.358,34.8,10,3.3,11134,14062
591,MRK1018,31.56667,31.17528,12722,2008.166,33.5,10,2.9,11264,14194
592,2MASXJ02061640+,31.56833,32.31917,9650,2012.103,83.1,10,7.7,8220,11093
593,020642-005137,31.67729000000001,32.31917,5995,2006.329,46.6,10,4.5,4599,7404
594,NGC823,31.83375,-25.44278,4431,2009.105,51.4,5,7.6,3049,5826
595,NGC817,31.89042,17.202779999999994,4514,2010.005,39.7,10,3.7,3131,5909
596,NGC820,32.10408,14.34958,4422,2005.877,41.4,5,5.5,4283,7083
597,NGC829,32.17667,-7.79056,4056,2010.005,44.8,10,4.3,2677,5447
598,NGC818,32.18538,38.77719,4244,2006.928,34.2,5,4.5,2864,5637
599,020848+004801,32.20142,38.77719,5995,2006.329,46.3,10,4.4,4599,7404
600,IC209,32.24462,-7.05894,3967,2010.111,32,10,2.9,2589,5357
601,NGC0833,32.33662,-10.13303,3864,2013.224,42.3,15,3.6,2487,5253
603,NGC835,32.35246,-10.13583,4073,2009.996,40.1,10,3.8,2694,5464
604,2MASXJ02092505+,32.35454,-10.13583,18468,2014.086,49.1,10,5.0,16956,19995
605,LEDA138501,32.392920000000004,52.44253000000001,14750,2008.172,42.4,10,5.8,13273,16241
607,KUG0207-092,32.54792,-9.06,12400,2012.35,38.9,10,4.0,10945,13869
608,UGC1669,32.65708,5.87,4568,2010.005,41.1,10,3.7,3185,5964
609,021051+140634,32.71658,14.10953,14090,2006.168,39.6,10,3.4,12619,15575
610,021106-003920,32.7765,14.10953,5995,2006.329,46.8,10,4.5,4599,7404
612,NGC851,32.80038,3.77972,3111,2010.049,45.9,10,4.4,1741,4494
613,NGC841,32.822379999999995,37.49714,4540,2005.971,50.3,5,6.9,3157,5936
614,021121+143015,32.840920000000004,14.50433,12591,2006.168,39.2,10,3.8,11134,14062
615,IRAS02096-0526,33.02067,-5.20942,12291,2003.944,30.8,24,1.8,10826,13748
616,J0212+1408,33.19433,14.14211,7844,2014.925,62.2,20,4.9,6431,9270
617,021338-004302,33.40983,14.14211,6020,2010.2,44.2,10,4.2,4623,7429
619,UGC1716,33.43775,4.10222,3436,2010.005,41.2,10,3.9,2063,4821
620,CGCG538-034,33.49917,41.87664,4328,2010.16,41.6,10,3.8,2947,5722
621,NGC855,33.51504,27.87719,575,2010.049,37.6,10,3.2,-772,1934
622,021404+131156,33.51829,13.19897,12591,2006.358,32.9,10,2.9,11134,14062
623,IC214,33.52333,5.17328,9061,2010.049,37.6,20,2.5,7636,10498
624,J0214-0016,33.52463,5.17328,11205,2008.243,31.5,60,1.1,9761,12663
627,MRK590,33.63958,5.17328,7910,2016.238,46,8,4.8,6584,9247
629,021433-004600,33.64,5.17328,7905,2008.919,46.2,10,4.2,6491,9332
630,UGC-1721,33.64221,37.40794,4640,2005.971,51,5,7.8,3256,6036
631,NGC864,33.865120000000005,6.00258,1560,2005.925,47.8,5,6.1,204,2928
632,IC-1784,34.053329999999995,32.64942,4816,2005.824,43.5,5,6.2,4677,7483
639,MRK1029,34.26488,5.29206,9076,2012.816,47,18,3.7,7651,10513
640,NGC867,34.27,1.24417,6382,2010.003,33.9,10,3.3,4982,7795
642,NGC871,34.29475,14.54783,3736,2006.916,42.4,5,6.0,2360,5124
643,UGC01757,34.34604,38.41386,5254,2005.16,23.4,24,1.3,4904,7715
644,J021733+293118,34.39121,29.52181,5262,2014.925,79,10,8.7,3872,6664
645,NGC877,34.4985,14.54406,3913,2005.877,41.4,5,5.6,3775,6565
646,VV302A,34.55933,-12.23186,5831,2010.111,32.1,10,2.9,4436,7239
647,UGC1773,34.56333,13.20447,3614,2010.005,39.9,10,3.9,2239,5001
649,2MASXJ02182216-,34.59213,-5.10361,13347,2012.96,41.7,10,4.3,11883,14825
650,UGC01782,34.81204,42.73425,6029,2004.06,30.8,20,2.0,5678,8504
651,UGC-1792,34.96967,29.03625,4987,2006.079,62,5,7.8,3600,6387
652,MRK1400,35.05704,8.20553,8780,2016.178,42.4,10,4.2,7447,10125
653,UGC-1814,35.34879,16.56583,4104,2005.877,40.6,5,5.2,3966,6759
654,ESO-415-G22,35.42042,-27.27914,4909,2009.105,52.2,5,7.3,3522,6308
655,NGC890,35.50417,33.26611,3889,2005.824,43.7,5,5.5,3751,6540
656,NGC891,35.64075,42.34917,528,2003.307,56.7,28,3.2,-818,1887
657,J0222-0843,35.68175,-8.719,13630,2014.928,68.6,10,7.1,12163,15110
658,NGC908,35.76913,-21.23339,1498,2009.105,47.6,5,6.4,142,2866
659,3C66B,35.79758,42.99192,6373,2004.149,36.5,20,2.3,4973,7785
660,CGCG538-059,35.97371,42.20611,13041,2013.425,53.6,10,5.7,11580,14516
661,ESO545-G013,36.16925,-19.14203,10112,2014.135,54.9,10,5.8,8678,11559
662,022445-123352,36.18796,-12.56442,4173,2009.138,39.8,10,3.6,2793,5565
663,022505.5-003615,36.27267,-12.56442,12353,2013.052,48,10,5.4,10898,13821
666,NGC906,36.31767,42.08989,4680,2006.928,34.1,5,4.4,3296,6077
667,UGC-1886,36.502,39.47094,4865,2005.971,50,5,6.6,3479,6263
668,022601+010105,36.50521,1.01811,6895,2006.18,45.8,10,4.1,5490,8312
669,CDFSJ02262-0422,36.55125,-4.38083,11100,2016.2,49.6,7,5.7,9747,12465
670,022619-013306,36.58,-1.55167,6082,2009.138,36.9,10,3.5,4685,7492
671,NGC924,36.69512,20.49747,4661,2006.079,61,5,8.4,3277,6058
672,CDFSJ02268-0415,36.70792,-4.25475,6300,2016.2,53.1,9,5.5,4988,7624
673,NGC0925,36.82037,33.57917,553,2013.258,37.7,15,3.2,-793,1912
674,J022726+230537,36.85829,23.09375,9832,2014.925,49.9,10,5.3,8400,11277
675,NGC936,36.90608,-1.15625,1340,2005.925,47.7,5,6.0,-13,2706
677,UGC1922,36.94104,28.20922,10894,2007.332,36.7,30,2.0,9453,12349
678,UGC1921,36.94333,26.58956,9812,2010.049,31.7,10,2.9,8381,11256
679,NGC930,36.96421,20.34167,4078,2005.877,39.8,5,4.9,3940,6733
681,NGC931,37.06033,31.31167,4996,2009.092,42.4,15,3.1,3609,6396
683,MRK1043,37.38167,-3.21306,2435,2010.003,40.7,10,3.9,1071,3811
684,022933+002223,37.39121,-3.21306,6595,2006.329,47.9,10,4.7,5193,8010
685,CGCG504-097,37.45312,31.454,5214,2010.049,37.9,10,3.4,3825,6616
686,J023004-074008,37.51758,-7.66914,9403,2013.108,38.6,10,4.2,7975,10844
687,MRK1044,37.52292,-8.99808,4932,2011.194,32.3,20,2.5,3545,6331
688,2MASXJ02302123-,37.58854,-8.99808,17723,2014.055,50.6,20,3.6,16218,19242
689,2MASXJ02310232-,37.75967,-8.99808,17869,2014.055,48.6,10,5.1,16362,19390
690,ESO479-G012,37.86787,-22.93689,9980,2009.996,37.9,10,3.5,8547,11426
691,J023144-005643,37.9355,-22.93689,6002,2013.085,48.8,10,5.4,4605,7411
692,IC1816A,37.96254,-36.67208,5084,2009.063,42.3,10,4.3,3696,6485
693,J023159+005436,37.99829,-36.67208,6551,2013.085,47.4,10,5.1,5150,7965
694,UGC2010,38.02967,-1.36222,11279,2010.003,31.2,10,3.0,9834,12737
695,UGC2012,38.17333,21.03278,8862,2010.005,32.8,10,3.0,7439,10298
696,MRK368,38.21158,20.64125,8777,2010.047,27.6,10,2.6,7355,10212
698,023301+002515,38.25525,20.64125,6704,2010.2,42.8,10,4.2,5301,8120
699,SDSSJ02331-0748,38.29458,-7.80358,9300,2016.202,52.4,8,5.5,7962,10650
701,MRK1179,38.34292,27.93692,11272,2012.103,80.2,10,7.5,9827,12730
702,2MASXJ02332725+,38.36358,27.93692,16236,2014.055,48.9,10,5.0,14745,17741
703,023346-010128,38.44554,-1.02453,14689,2008.28,36.9,10,3.2,13212,16179
704,023351+010451,38.46337,1.08092,6595,2006.358,37.1,10,3.5,5193,8010
705,J0233+0108,38.46517,1.13711,6688,2014.928,71.6,10,7.4,5285,8103
706,NGC976,38.50012,20.97678,4298,2006.079,62,5,8.9,2917,5691
707,NGC969,38.53417,32.94692,4513,2005.824,43.8,5,5.7,4374,7175
708,NGC972,38.55571,29.31131,1543,2006.079,57.6,5,7.1,187,2911
709,CGCG439-017,38.56383,10.55994,7286,2010.082,32.8,10,3.1,5878,8707
711,NGC973,38.58375,32.50575,4855,2016.366,45.5,10,4.6,3555,6166
713,NGC974,38.6075,32.95442,4500,2005.824,44.6,5,5.7,4361,7162
714,023436-002451,38.65087,32.95442,14989,2006.168,41.1,10,4.0,13509,16482
715,023437-005847,38.65725,32.95442,14689,2006.168,41.9,10,4.0,13212,16180
716,NGC985,38.6575,-8.7875,12934,2008.166,34.6,10,3.1,11474,14408
717,NGC984,38.67963,23.41303,4352,2005.877,39.1,5,5.2,4213,7011
718,023447-084705,38.699,-8.78469,12591,2008.28,38.7,10,3.5,11134,14062
719,UGC-2064,38.79275,20.85508,4264,2005.877,39.5,5,4.9,4125,6922
720,ESO416-G002,38.80613,-29.60475,17710,2006.364,68,30,4.9,16205,19229
721,NGC987,39.20667,33.327220000000004,4534,2005.824,44.2,5,5.7,4395,7196
722,MRK369,39.36779,21.14203,4075,2010.047,31.8,10,3.1,2696,5466
723,UGC-2105,39.41625,34.431670000000004,4915,2005.824,44.2,5,5.8,4776,7584
724,J023805-082209,39.52321,-8.36925,7282,2013.391,51.4,10,5.1,5874,8703
725,NGC1015,39.54821,-6.67744,2631,2005.877,55,5,7.3,2494,5260
726,J023813-154831,39.55879,-15.80936,1463,2014.928,93,10,10.1,108,2830
727,NGC1019,39.61425,1.90769,7297,2014.135,52.1,10,5.4,5889,8718
728,NGC1022,39.63625,-6.67747,1498,2005.877,57.1,5,7.6,1362,4108
729,UGC-2134,39.71592,27.84725,4565,2006.079,55.9,5,7.3,3182,5961
730,NGC1002,39.73167,34.62222,4720,2005.824,43.6,5,5.6,4581,7386
731,023901+003104,39.75775,34.62222,14390,2006.168,43.2,10,3.8,12916,15878
732,ARP258NED02,39.77483,18.38847,4143,2010.047,31.3,10,2.9,2763,5535
733,NGC1024,39.79988,10.84686,3531,2005.877,43.9,5,5.9,3393,6176
734,NGC1012,39.81229,30.15167000000001,987,2010.049,37.1,10,3.2,-363,2350
735,NGC1026,39.83013,6.544,4179,2005.877,44.5,5,5.7,4040,6835
736,NGC1032,39.84862,1.09378,2651,2005.877,49.5,5,6.4,2514,5281
737,023938-065859,39.90888,-6.98319,7195,2006.358,38.4,10,3.9,5788,8615
738,023948-103620,39.95333,-10.60556,7464,2008.919,50.5,10,4.7,6054,8887
739,2MASXJ02400105-,40.00433,-7.74078,18690,2014.055,54.7,10,5.5,17175,20219
740,024004-074421,40.01775,-7.73942,13790,2008.28,37.9,10,3.1,12322,15272
741,NGC1038,40.02633,1.50878,4372,2005.877,47.9,5,6.1,4233,7032
742,UGC-2156,40.08,32.26225,4488,2005.824,43.8,5,5.7,4349,7150
743,024023-082600,40.09983,-8.43356,1498,2006.329,49.7,10,4.9,142,2866
744,024035-083249,40.14854,-8.547080000000001,11392,2006.186,36.7,10,3.2,9946,12851
745,J024036+453025,40.15087,45.50711,9138,2015.105,36.8,9,4.2,7713,10576
750,NGC1052,40.26996,-8.25583,1510,2014.052,70.2,8,9.2,154,2878
761,MRK0595,40.39533,7.18725,8089,2014.135,49.1,10,5.2,6673,9517
762,IC-1833,40.41129,-28.17128,4937,2005.971,71.5,5,11.0,3550,6336
763,024140+010245,40.41896,1.04586,14090,2008.28,36.6,10,3.1,12619,15575
764,024144+002634,40.43621,1.04586,899,2006.329,46,10,4.4,-450,2261
765,NGC1055,40.43875,1.04586,994,2010.2,43.9,10,3.8,-356,2357
766,0241582+1507017,40.49254000000001,15.11711,8850,2011.066,34.1,10,3.1,7427,10286
767,024222-011009,40.59533,-1.16919,11092,2006.168,42,10,3.9,9649,12549
768,0242311+1504258,40.6295,15.07386,13198,2011.066,32.9,10,2.9,11735,14674
774,024240-000048,40.66958,34.7635,1137,2006.299,34.5,2,7.4,-215,2501
778,NGC1068,40.66958,34.7635,1137,2016.2,51.4,6,7.8,-130,2416
782,NGC1056,40.70129,28.574140000000003,1545,2011.966,34.6,10,3.6,189,2913
783,VV588,40.71721,7.597689999999999,11476,2003.939,37.7,44,3.4,10019,12926
784,NGC1071,40.78246,-8.77389,11465,2012.261,48.2,9,5.6,10018,12925
786,NGC1070,40.84275,4.96844,4088,2005.877,44.8,5,6.0,3950,6743
787,NGC1058,40.87517,37.34142,518,2011.149,30.4,10,2.7,-828,1877
789,NGC1073,40.91921,1.37586,1211,2005.925,46.4,5,6.6,-141,2576
790,NGC1079,40.93588,-29.00386,1447,2009.105,57,5,7.5,92,2814
791,NGC1067,40.96054,32.51189,4533,2006.055,32.6,5,4.2,3150,5929
792,0243574+3848028,40.98913,38.80078,9504,2010.991,34.3,10,2.9,8075,10946
